STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,GFS_STO,SECTOR,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2004,-0.656343141631331,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2005,0.449930690616881,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2006,0.56894036244175,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2007,1.75788126884407,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2008,1.13501393090401,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2009,-0.427434377981645,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2010,0.896972815888418,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2011,1.02292299946768,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2012,1.19708978841332,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2013,0.366239764634902,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2014,0.163461177549099,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2015,0.181294260773012,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2016,1.29028836015153,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2017,1.74969445418328,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2018,2.03172804217821,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2019,-0.135731745031631,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2020,-2.5576191913935,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2021,-0.398914958532713,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2022,-1.72924794818439,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2023,-0.74222774232578,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2024,-0.702250547617955,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2025,-1.57410179075714,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2026,-1.3285845316568,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2027,-1.35243106413806,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2028,-1.21876337148443,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2029,-1.01307717056118,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,KOR,GPB_S13_POGDP_PT,A,2030,-0.838203001727263,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1991,47.5335606030527,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1992,47.1169791197395,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1993,47.7308597793267,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1994,45.9065739398533,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1995,45.2110704416541,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1996,45.4341152620909,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1997,44.1064762213926,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1998,43.2796658891346,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,1999,44.5586383683651,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2000,44.3460838451008,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2001,43.6076042415119,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2002,42.5511184109795,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2003,42.5602203141963,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2004,42.848113053146,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2005,42.9055434424955,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2006,44.0030028394196,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2007,43.1060977078399,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2008,44.2016646732146,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2009,43.3669801784589,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2010,43.5618065944867,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2011,43.3543237710228,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2012,43.808869820975,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2013,44.6697327241285,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2014,44.566308148659,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2015,43.4165981335145,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2016,44.1421876627209,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2017,44.1129583238442,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2018,43.937871615056,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2019,44.0068115507124,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2020,44.0963032005125,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2021,43.634793337446,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2022,43.2679962166187,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2023,43.629425986994,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2024,43.4679574042348,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2025,43.22143901502,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2026,43.4739654036656,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2027,43.8490269536661,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2028,43.9682159873043,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2029,44.2062252185716,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G1_S13_POGDP_PT,A,2030,44.3962589401078,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1991,74.8144121581848,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1992,75.5896877120125,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1993,76.6650484790146,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1994,73.496948521143,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1995,73.0304940127018,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1996,71.2458731537793,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1997,65.6963155331927,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1998,62.6799784215845,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,1999,58.6010001356681,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2000,52.1547310760276,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2001,49.4141106263498,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2002,48.6926850413899,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2003,49.8043313180592,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2004,50.0950951233415,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2005,49.5798395290731,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2006,44.9603706906531,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2007,42.7411183814379,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2008,54.352302091666,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2009,56.2897807427484,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2010,58.8972072495187,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2011,61.1669280944128,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2012,65.690364491547,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2013,67.1606314615959,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2014,67.1659099917922,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2015,63.7993349304537,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2016,60.8827021210123,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2017,55.9857283838154,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2018,51.575501763683,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2019,47.656872350913,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2020,53.4161376571872,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2021,50.5007010263025,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2022,48.4136966452678,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2023,45.9206595735969,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2024,43.7953635722997,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2025,44.0365818262965,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2026,45.199254492782,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2027,45.7111058081227,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2028,46.3684179457674,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2029,47.4062008698998,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63G_S13_POGDP_PT,A,2030,48.5462955465182,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,1996,54.8673617144512,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,1997,51.6682897797976,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,1998,48.9771780396567,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,1999,45.8193995853793,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2000,40.2916024423308,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2001,38.9006110477263,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2002,39.0896021284507,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2003,40.7839565275655,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2004,41.5190387773645,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2005,39.8814366450801,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2006,37.2542744499901,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2007,34.4377985628839,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2008,39.7780435713858,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2009,42.3175858058025,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2010,46.1596959357534,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2011,48.7039128797752,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2012,52.3397525492531,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2013,53.9804407369957,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2014,54.9659827858308,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2015,52.9821575428183,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2016,51.0450932065123,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2017,46.1424950823122,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2018,42.5076605270441,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2019,39.2779921163994,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2020,44.0246816521796,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2021,41.6218278484185,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2022,39.901753962294,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2023,37.847034766163,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2024,36.0954015710744,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2025,36.2942095962644,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2026,37.2524648399553,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2027,37.6743240794934,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2028,38.216069680638,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2029,39.0713929006023,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,G63N_S13_POGDP_PT,A,2030,40.0110397450371,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1991,-2.05274010096966,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1992,-3.12216262655304,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1993,-3.1346992774645,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1994,-3.5347026965836,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1995,-8.72369952004654,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1996,-1.90616854908775,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1997,-1.60147162257209,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1998,-1.33522777638481,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,1999,0.282760869513475,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2000,1.13580323358935,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2001,-0.467759001617175,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2002,-2.2300611850046,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2003,-3.19187571979856,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2004,-1.82496101194003,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2005,-0.514714656079491,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2006,0.0410251870816623,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2007,-0.162498494640922,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2008,-0.0575772417891015,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2009,-5.06035644180249,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2010,-5.30479517030521,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2011,-4.42155871911075,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2012,-3.8336027418904,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2013,-2.87243808662389,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,NLD,GNLB_S13_POGDP_PT,A,2014,-2.17306414274705,0,,,,,,,M,OL
